fid,Pressure_h,Temperatur,Humidity_p,Radiation_,UV_mWcm2,Latitude,Longitude,Altitude_m,SO2_October_2025,O3_October_2025,NO2_October_2025,CO_October_2025,UVAI_October_2025
2876,985.2,32.09,69.43,12,0.14,25.297856,76.19183,236.15343110661,-0.00006,0.12529,0.00002,0.02926,-0.05394
2877,985.22,32.11,69.48,24,0.13,25.297855,76.19183,235.983122020606,-0.00006,0.12529,0.00002,0.02926,-0.05394
2878,985.22,32.11,69.48,48,0,25.297855,76.19183,235.983122020606,-0.00006,0.12529,0.00002,0.02926,-0.05394
2879,985.22,31.47,69.95,12,0.2,25.297868,76.191821,235.983122020606,-0.00006,0.12529,0.00002,0.02926,-0.05394
2880,985.25,31.63,69.57,24,0.23,25.297868,76.19183,235.72766364058,-0.00006,0.12529,0.00002,0.02926,-0.05394
2881,985.26,31.59,69.53,24,0.2,25.297873,76.19183,235.64251224691,-0.00006,0.12529,0.00002,0.02926,-0.05394
2882,985.26,31.52,69.88,24,0.23,25.297868,76.191819,235.64251224691,-0.00006,0.12529,0.00002,0.02926,-0.05394
2883,985.27,31.79,69.16,24,0.18,25.297893,76.191832,235.557361553062,-0.00006,0.12529,0.00002,0.02926,-0.05394
2884,985.27,31.69,69.2,24,0.19,25.297873,76.191823,235.557361553062,-0.00006,0.12529,0.00002,0.02926,-0.05394
2885,985.27,31.5,69.91,12,0.2,25.297872,76.191818,235.557361553062,-0.00006,0.12529,0.00002,0.02926,-0.05394
2886,985.28,31.92,68.93,72,0.19,25.297893,76.191834,235.472211559012,-0.00006,0.12529,0.00002,0.02926,-0.05394
2887,985.28,31.57,69.54,108,0.21,25.297866,76.191826,235.472211559012,-0.00006,0.12529,0.00002,0.02926,-0.05394
2888,985.29,31.62,69.55,0,0.22,25.297874,76.191831,235.387062264759,-0.00006,0.12529,0.00002,0.02926,-0.05394
2889,985.29,31.45,69.98,12,0.17,25.297859,76.191829,235.387062264759,-0.00006,0.12529,0.00002,0.02926,-0.05394
2890,985.29,31.37,70.13,36,0.17,25.29786,76.19183,235.387062264759,-0.00006,0.12529,0.00002,0.02926,-0.05394
2891,985.29,30.52,70.8,12,0.19,25.297852,76.191831,235.387062264759,-0.00006,0.12529,0.00002,0.02926,-0.05394
2892,985.3,31.76,69.5,24,0.24,25.29789,76.191832,235.301913670278,-0.00006,0.12529,0.00002,0.02926,-0.05394
2893,985.3,31.39,69.74,48,0.2,25.297859,76.191829,235.301913670278,-0.00006,0.12529,0.00002,0.02926,-0.05394
2894,985.3,30.39,70.2,36,0.18,25.297855,76.191832,235.301913670278,-0.00006,0.12529,0.00002,0.02926,-0.05394
2895,985.31,31.94,69.15,36,0.12,25.297893,76.191834,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2896,985.31,31.85,68.99,24,0.12,25.297893,76.191836,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2897,985.31,31.78,69.09,0,0.24,25.297891,76.191832,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2898,985.31,31.74,69.23,0,0.23,25.29789,76.191832,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2899,985.31,31.71,69.18,48,0.21,25.297882,76.191828,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2900,985.31,31.67,69.28,36,0.19,25.297873,76.191823,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2901,985.31,31.25,70.37,36,0.19,25.297861,76.191831,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2902,985.31,30.69,70.89,24,0.21,25.297855,76.191834,235.216765775566,-0.00006,0.12529,0.00002,0.02926,-0.05394
2903,985.32,31.88,68.97,0,0.11,25.297888,76.191841,235.131618580602,-0.00006,0.12529,0.00002,0.02926,-0.05394
2904,985.32,31.82,69.14,24,0.16,25.297892,76.191835,235.131618580602,-0.00006,0.12529,0.00002,0.02926,-0.05394
2905,985.32,31.35,70.17,12,0.19,25.29786,76.19183,235.131618580602,-0.00006,0.12529,0.00002,0.02926,-0.05394
2906,985.32,30.95,70.49,12,0.21,25.29786,76.191832,235.131618580602,-0.00006,0.12529,0.00002,0.02926,-0.05394
2907,985.32,30.4,70.39,12,0.18,25.297855,76.191832,235.131618580602,-0.00006,0.12529,0.00002,0.02926,-0.05394
2908,985.32,30.39,69.89,48,0.17,25.297856,76.191833,235.131618580602,-0.00006,0.12529,0.00002,0.02926,-0.05394
2909,985.33,31.91,68.98,24,0.14,25.297888,76.191839,235.046472085381,-0.00006,0.12529,0.00002,0.02926,-0.05394
2910,985.33,30.72,70.89,36,0.21,25.297855,76.191834,235.046472085381,-0.00006,0.12529,0.00002,0.02926,-0.05394
2911,985.33,30.7,70.89,0,0.2,25.297855,76.191834,235.046472085381,-0.00006,0.12529,0.00002,0.02926,-0.05394
2912,985.33,30.62,70.88,108,0.2,25.297854,76.191833,235.046472085381,-0.00006,0.12529,0.00002,0.02926,-0.05394
2913,985.33,30.41,70.48,36,0.18,25.297855,76.191832,235.046472085381,-0.00006,0.12529,0.00002,0.02926,-0.05394
2914,985.34,31.54,69.78,24,0.23,25.297866,76.191826,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2915,985.34,31.41,70.05,24,0.19,25.297859,76.19183,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2916,985.34,30.55,70.83,72,0.21,25.297853,76.191832,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2917,985.34,30.44,70.6,0,0.18,25.297854,76.191831,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2918,985.34,30.4,70.34,12,0.19,25.297855,76.191832,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2919,985.34,30.38,69.7,24,0.16,25.297881,76.191831,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2920,985.34,30.38,69.82,24,0.16,25.297857,76.191832,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2921,985.34,30.38,70.04,24,0.17,25.297856,76.191833,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2922,985.34,30.38,70.14,36,0.18,25.297855,76.191832,234.961326289883,-0.00006,0.12529,0.00002,0.02926,-0.05394
2923,985.35,31.16,70.63,12,0.17,25.297861,76.191831,234.8761811941,-0.00006,0.12529,0.00002,0.02926,-0.05394
2924,985.35,30.74,70.88,24,0.2,25.297856,76.191834,234.8761811941,-0.00006,0.12529,0.00002,0.02926,-0.05394
2925,985.35,30.57,70.99,12,0.2,25.297853,76.191832,234.8761811941,-0.00006,0.12529,0.00002,0.02926,-0.05394
2926,985.35,30.39,69.95,24,0.17,25.297856,76.191833,234.8761811941,-0.00006,0.12529,0.00002,0.02926,-0.05394
2927,985.35,30.37,69.63,48,0.15,25.297881,76.191831,234.8761811941,-0.00006,0.12529,0.00002,0.02926,-0.05394
2928,985.36,31.87,68.81,24,0.12,25.297889,76.191841,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2929,985.36,31.33,70.21,0,0.2,25.297861,76.19183,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2930,985.36,31.31,70.27,96,0.2,25.297861,76.19183,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2931,985.36,31.28,70.31,24,0.2,25.297861,76.19183,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2932,985.36,31.23,70.39,24,0.17,25.297861,76.191831,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2933,985.36,31.01,70.56,24,0.21,25.297861,76.191831,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2934,985.36,30.91,70.4,48,0.22,25.29786,76.191833,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2935,985.36,30.88,70.85,12,0.22,25.29786,76.191833,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2936,985.36,30.81,70.94,24,0.21,25.297857,76.191833,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2937,985.36,30.53,70.83,48,0.2,25.297852,76.191832,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2938,985.36,30.48,70.72,36,0.2,25.297853,76.191831,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2939,985.36,30.39,70.07,0,0.17,25.297856,76.191833,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2940,985.36,30.39,70.2,24,0.18,25.297855,76.191832,234.791036798015,-0.00006,0.12529,0.00002,0.02926,-0.05394
2941,985.37,31.22,70.33,48,0.19,25.297861,76.191831,234.705893101625,-0.00006,0.12529,0.00002,0.02926,-0.05394
2942,985.37,31.06,70.71,24,0.19,25.297861,76.19183,234.705893101625,-0.00006,0.12529,0.00002,0.02926,-0.05394
2943,985.37,31.03,70.71,24,0.19,25.297861,76.19183,234.705893101625,-0.00006,0.12529,0.00002,0.02926,-0.05394
2944,985.37,30.6,70.87,24,0.2,25.297853,76.191832,234.705893101625,-0.00006,0.12529,0.00002,0.02926,-0.05394
2945,985.37,30.5,70.78,24,0.2,25.297852,76.191831,234.705893101625,-0.00006,0.12529,0.00002,0.02926,-0.05394
2946,985.37,30.43,70.53,12,0.18,25.297855,76.191832,234.705893101625,-0.00006,0.12529,0.00002,0.02926,-0.05394
2947,985.38,31.18,70.61,24,0.19,25.297862,76.191831,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2948,985.38,31.08,70.68,0,0.18,25.297861,76.19183,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2949,985.38,30.99,70.74,12,0.21,25.29786,76.191831,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2950,985.38,30.86,70.86,48,0.21,25.29786,76.191833,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2951,985.38,30.76,70.92,60,0.21,25.297857,76.191834,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2952,985.38,30.59,70.76,24,0.19,25.297853,76.191832,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2953,985.38,30.44,70.58,24,0.18,25.297855,76.191832,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2954,985.38,30.4,70.42,36,0.19,25.297855,76.191832,234.620750104904,-0.00006,0.12529,0.00002,0.02926,-0.05394
2955,985.39,30.65,70.82,24,0.21,25.297855,76.191833,234.535607807847,-0.00006,0.12529,0.00002,0.02926,-0.05394
2956,985.39,30.64,70.88,108,0.2,25.297854,76.191833,234.535607807847,-0.00006,0.12529,0.00002,0.02926,-0.05394
2957,985.4,31.83,69.09,0,0.08,25.297893,76.191836,234.45046621044,-0.00006,0.12529,0.00002,0.02926,-0.05394
2958,985.4,31.11,70.69,12,0.19,25.297861,76.191831,234.45046621044,-0.00006,0.12529,0.00002,0.02926,-0.05394
2959,985.4,30.84,70.85,60,0.2,25.297858,76.191833,234.45046621044,-0.00006,0.12529,0.00002,0.02926,-0.05394
2960,985.4,30.45,70.65,72,0.19,25.297854,76.191831,234.45046621044,-0.00006,0.12529,0.00002,0.02926,-0.05394
2961,985.41,31.13,70.65,24,0.18,25.297861,76.191831,234.365325312668,-0.00006,0.12529,0.00002,0.02926,-0.05394
2962,985.41,30.43,70.49,12,0.18,25.297855,76.191832,234.365325312668,-0.00006,0.12529,0.00002,0.02926,-0.05394
2963,985.41,30.39,69.95,36,0.17,25.297855,76.191833,234.365325312668,-0.00006,0.12529,0.00002,0.02926,-0.05394
2964,985.42,30.47,70.69,24,0.2,25.297853,76.191831,234.280185114517,-0.00006,0.12529,0.00002,0.02926,-0.05394
2965,985.43,30.49,70.73,60,0.19,25.297852,76.191831,234.19504561598,-0.00006,0.12529,0.00002,0.02926,-0.05394
2966,985.44,30.8,70.81,24,0.21,25.297857,76.191833,234.10990681704,-0.00006,0.12529,0.00002,0.02926,-0.05394
2967,985.46,30.94,70.8,0,0.21,25.29786,76.191832,233.939631317901,-0.00006,0.12529,0.00002,0.02926,-0.05394
2968,631.13,,49.94,888,1.42,25.551474,76.827865,3818.36799058496,0,0.12478,0.00003,0.02906,-0.14898
2969,629.48,,50.13,1872,1.04,25.551417,76.82756,3838.54066639799,0,0.12478,0.00003,0.02906,-0.14898
2970,627.7,,50.54,1872,0.62,25.55142,76.827179,3860.35077105778,0,0.12478,0.00003,0.02906,-0.14898
2971,625.99,,49.75,2712,1.33,25.551453,76.826843,3881.35039131777,0,0.12478,0.00003,0.02906,-0.14898
2972,624.41,,49.58,2040,1.59,25.551441,76.826536,3900.79487704214,0,0.12478,0.00003,0.02906,-0.14898
2973,622.8,,49.19,3168,1.42,25.551378,76.82624,3920.64958787429,0,0.12478,0.00003,0.02906,-0.14898
2974,621.02,,48.84,4308,0.74,25.551268,76.825863,3942.64919289629,0,0.12478,0.00003,0.02906,-0.14898
2975,619.26,,48.4,4104,0.85,25.551195,76.825444,3964.45187066846,0,0.12478,0.00003,0.02906,-0.14898
2976,617.62,,47.49,5004,1.51,25.55111,76.82503,3984.81320984912,0,0.12478,0.00003,0.02906,-0.14898
2977,616.04,,47.06,4728,0.52,25.551004,76.824646,4004.47107071897,0,0.12478,0.00003,0.02906,-0.14898
2978,614.38,,46.76,4728,1.21,25.550838,76.824239,4025.16829382523,0,0.12478,0.00003,0.02906,-0.14898
2979,612.55,,46.21,4152,0.61,25.550686,76.823775,4048.0376541107,0,0.12478,0.00003,0.02906,-0.14898
2980,610.8,,45.79,4980,1.4,25.550563,76.823345,4069.9590680601,0,0.12478,0.00003,0.02906,-0.14898
2981,609.22,,45.3,5820,1.6,25.550432,76.822914,4089.7947032195,0,0.12478,0.00003,0.02906,-0.14898
2982,607.79,,44.71,6480,1.52,25.55028,76.822504,4107.78315230309,0,0.12478,0.00003,0.02906,-0.14898
2983,606.01,,43.99,6120,0.93,25.550099,76.822053,4130.22230992201,0,0.12478,0.00003,0.02906,-0.14898
2984,604.29,,43.21,6684,0.64,25.549923,76.821538,4151.95585004363,0,0.12478,0.00003,0.02906,-0.14898
2985,602.63,,42.3,6192,1.34,25.549794,76.821049,4172.97879573493,0,0.12478,0.00003,0.02906,-0.14898
2986,601.05,,41.64,6192,1.57,25.549628,76.820572,4193.03218898909,0,0.12478,0.00003,0.02906,-0.14898
2987,599.5,,40.89,6612,1.43,25.549445,76.82009,4212.74634196834,0,0.12478,0.00003,0.02906,-0.14898
2988,597.8,,40.09,6684,0.8,25.549228,76.819559,4234.41583063354,0,0.12478,0.00003,0.02906,-0.14898
2989,596.08,,38.84,7716,0.92,25.549045,76.818992,4256.39109651097,0,0.12478,0.00003,0.02906,-0.14898
2990,594.49,,37.4,7692,1.24,25.548892,76.818443,4276.75115966247,0,0.12478,0.00003,0.02906,-0.14898
2991,592.73,,36.23,7908,1.56,25.548741,76.817887,4299.339566985,0,0.12478,0.00003,0.02906,-0.14898
2992,591.31,,36.18,8136,1.29,25.548562,76.817333,4317.60392512397,0,0.12478,0.00003,0.02906,-0.14898
2993,589.62,,34.96,8544,1.36,25.548347,76.816801,4339.38742904935,0,0.12478,0.00003,0.02906,-0.14898
2994,587.81,,35.08,7956,0.62,25.548138,76.816225,4362.77383276194,0,0.12478,0.00003,0.02906,-0.14898
2995,586.1,,34.27,8076,0.93,25.547997,76.815649,4384.92179894252,0,0.12478,0.00003,0.02906,-0.14898
2996,584.13,,33.98,8148,0.35,25.547843,76.815156,4410.50224907205,0,0.12478,0.00003,0.02906,-0.14898
2997,582.46,,33.84,7944,1.32,25.54765,76.814664,4432.24196690723,0,0.12478,0.00003,0.02906,-0.14898
2998,580.93,,33.59,8232,0.86,25.547423,76.814162,4452.20354098073,0,0.12478,0.00003,0.02906,-0.14898
2999,579.06,,33.72,8040,0.75,25.547224,76.813619,4476.65891427096,0,0.12478,0.00003,0.02906,-0.14898
3000,577.4,,32.71,8256,1.05,25.547076,76.813079,4498.42160121835,0,0.12478,0.00003,0.02906,-0.14898
3001,575.44,,32.16,7824,0.38,25.546908,76.812606,4524.18262447203,0,0.12478,0.00003,0.02906,-0.14898
3002,573.7,,31.88,8544,1.16,25.546683,76.812108,4547.1117079349,0,0.12478,0.00003,0.02906,-0.14898
3003,571.93,,31.56,7932,0.6,25.546448,76.81158,4570.49396944204,0,0.12478,0.00003,0.02906,-0.14898
3004,570.14,,31.34,8964,1,25.546268,76.811028,4594.20010547324,0,0.12478,0.00003,0.02906,-0.14898
3005,568.44,,31.06,8580,1.46,25.546123,76.810483,4616.77017626217,0,0.12478,0.00003,0.02906,-0.14898
3006,566.53,,30.7,8064,1.61,25.545957,76.810005,4642.19360944462,0,0.12478,0.00003,0.02906,-0.14898
3007,564.49,,30.33,8868,0.81,25.545777,76.809501,4669.42420035409,0,0.12478,0.00003,0.02906,-0.14898
3008,562.57,,30.07,8376,0.69,25.545666,76.808955,4695.12588098535,0,0.12478,0.00003,0.02906,-0.14898
3009,560.56,,29.5,8304,1.61,25.545569,76.808458,4722.10854118934,0,0.12478,0.00003,0.02906,-0.14898
3010,558.78,,29.54,8160,1.54,25.545436,76.80799,4746.06912179853,0,0.12478,0.00003,0.02906,-0.14898
3011,556.9,,29.5,8400,1.01,25.545251,76.807503,4771.44300698534,0,0.12478,0.00003,0.02906,-0.14898
3012,555.07,,29.47,8388,0.63,25.545089,76.80696,4796.20876053243,0,0.12478,0.00003,0.02906,-0.14898
3013,552.95,,28.85,8160,1.21,25.544738,76.805367,4824.98193948561,0,0.12478,0.00003,0.02906,-0.14898
3014,550.88,,28.84,8496,1.62,25.544738,76.805367,4853.16282693436,0,0.12478,0.00003,0.02906,-0.14898
3015,548.91,,28.88,8100,0.76,25.544738,76.805367,4880.06206404428,0,0.12478,0.00003,0.02906,-0.14898
3016,546.74,,29.13,7596,1.08,25.544482,76.804521,4909.78281897822,0,0.12478,0.00003,0.02906,-0.14898
3017,544.54,,29.41,7824,1.5,25.544482,76.804521,4940.01212795086,0,0.12478,0.00003,0.02906,-0.14898
3018,542.5,,29.05,6516,0.62,25.544382,76.804144,4968.13143734616,0,0.12478,0.00003,0.02906,-0.14898
3019,540.44,,29.65,6840,1.64,25.544279,76.803805,4996.61344507912,0,0.12478,0.00003,0.02906,-0.14898
3020,538.62,,29.88,6588,1.24,25.543975,76.803097,5021.8503974222,0,0.12478,0.00003,0.02906,-0.14898
3021,536.51,,30.42,5808,0.9,25.543975,76.803097,5051.19520085291,0,0.12478,0.00003,0.02906,-0.14898
3022,534.64,,30.44,6024,1.64,25.543852,76.802804,5077.28042106864,0,0.12478,0.00003,0.02906,-0.14898
3023,532.47,,30.73,5304,0.8,25.54365,76.802408,5107.64320677221,0,0.12478,0.00003,0.02906,-0.14898
3024,530.35,,30.99,4008,1.14,25.543331,76.801796,5137.40330359188,0,0.12478,0.00003,0.02906,-0.14898
3025,528.28,,31.21,3972,1.17,25.543331,76.801796,5166.55460393199,0,0.12478,0.00003,0.02906,-0.14898
3026,526.14,,31.57,2796,0.72,25.543195,76.801434,5196.78909722113,0,0.12478,0.00003,0.02906,-0.14898
3027,523.95,,32.22,2556,1.66,25.542967,76.801137,5227.83327447877,0,0.12478,0.00003,0.02906,-0.14898
3028,521.97,,32.7,2088,0.7,25.542686,76.800491,5255.99118483564,0,0.12478,0.00003,0.02906,-0.14898
3029,520.07,,32.6,1356,1.39,25.542686,76.800491,5283.09283820155,0,0.12478,0.00003,0.02906,-0.14898
3030,518.1,,32.98,960,1.16,25.542463,76.800172,5311.27776492843,0,0.12478,0.00003,0.02906,-0.14898
3031,516.1,,33.26,624,0.55,25.542304,76.799776,5339.98081524636,0,0.12478,0.00003,0.02906,-0.14898
3032,514.03,,33.41,528,0.32,25.541884,76.799127,5369.78348086365,0,0.12478,0.00003,0.02906,-0.14898
3033,512.01,,33.74,264,0.61,25.541884,76.799127,5398.96011150589,0,0.12478,0.00003,0.02906,-0.14898
3034,509.85,,34.22,300,1.64,25.541675,76.79883,5430.26218898177,0,0.12478,0.00003,0.02906,-0.14898
3035,507.81,,34.91,168,0.74,25.540982,76.797791,5459.92401656862,0,0.12478,0.00003,0.02906,-0.14898
3036,505.67,,35.26,132,1.67,25.540982,76.797791,5491.14373519165,0,0.12478,0.00003,0.02906,-0.14898
3037,503.5,,35.59,180,0.48,25.540982,76.797791,5522.91054980479,0,0.12478,0.00003,0.02906,-0.14898
3038,501.59,,35.91,48,0.32,25.540742,76.797503,5550.96306668852,0,0.12478,0.00003,0.02906,-0.14898
3039,499.75,,36.3,24,0.9,25.54025,76.796755,5578.06940052698,0,0.12478,0.00003,0.02906,-0.14898
3040,497.8,,36.7,0,1.29,25.54025,76.796755,5606.88456950275,0,0.12478,0.00003,0.02906,-0.14898
3041,495.96,,37.48,12,1.47,25.53995,76.796404,5634.15820106202,0,0.12478,0.00003,0.02906,-0.14898
3042,494.01,,38.38,0,0.65,25.539723,76.795928,5663.15189494169,0,0.12478,0.00003,0.02906,-0.14898
3043,491.95,,38.59,0,0.71,25.539303,76.79513,5693.88196617262,0,0.12478,0.00003,0.02906,-0.14898
3044,490.01,,39.75,0,0.58,25.539303,76.79513,5722.91735327431,0,0.12478,0.00003,0.02906,-0.14898
3045,487.99,,40.17,0,1.66,25.539078,76.794768,5753.24916443088,0,0.12478,0.00003,0.02906,-0.14898
3046,485.98,,40.82,0,0.54,25.538789,76.794304,5783.53190073338,0,0.12478,0.00003,0.02906,-0.14898
3047,483.99,,41.3,0,1.64,25.538244,76.793496,5813.61339161181,0,0.12478,0.00003,0.02906,-0.14898
3048,482.07,,42.14,0,0.6,25.538244,76.793496,5842.73181971434,0,0.12478,0.00003,0.02906,-0.14898
3049,480.34,,42.74,0,1.34,25.538081,76.79302,5869.04927623365,0,0.12478,0.00003,0.02906,-0.14898
3050,478.51,,43.44,0,1.29,25.537839,76.792533,5896.97164008025,0,0.12478,0.00003,0.02906,-0.14898
3051,476.81,,44.17,0,0.63,25.537565,76.791544,5922.98802831668,0,0.12478,0.00003,0.02906,-0.14898
3052,474.85,,44.19,0,1.47,25.537565,76.791544,5953.07677843062,0,0.12478,0.00003,0.02906,-0.14898
3053,473.09,,44.79,0,0.82,25.537323,76.79099,5980.18106609188,0,0.12478,0.00003,0.02906,-0.14898
3054,471.09,,44.15,0,1.07,25.537156,76.790438,6011.08068248535,0,0.12478,0.00003,0.02906,-0.14898
3055,469.1,,44.48,0,1.18,25.536699,76.789225,6041.93141032376,0,0.12478,0.00003,0.02906,-0.14898
3056,467.22,,43.89,0,0.71,25.536699,76.789225,6071.17432433264,0,0.12478,0.00003,0.02906,-0.14898
3057,465.39,,43.39,0,1.68,25.536425,76.788637,6099.73115761866,0,0.12478,0.00003,0.02906,-0.14898
3058,463.6,,43,0,0.53,25.53622,76.787943,6127.7519004933,0,0.12478,0.00003,0.02906,-0.14898
3059,461.64,,42.64,0,0.3,25.535824,76.78681,6158.53449251316,0,0.12478,0.00003,0.02906,-0.14898
3060,459.54,,42.43,0,0.47,25.535824,76.78681,6191.6335025711,0,0.12478,0.00003,0.02906,-0.14898
3061,457.57,,42.21,0,1.19,25.535557,76.786194,6222.79505316572,0,0.12478,0.00003,0.02906,-0.14898
3062,455.43,,42.05,0,1.23,25.535093,76.785129,6256.76901688074,0,0.12478,0.00003,0.02906,-0.14898
3063,453.63,,42.2,0,1.17,25.535093,76.785129,6285.44548480737,0,0.12478,0.00003,0.02906,-0.14898
3064,451.57,,41.17,0,1.07,25.53482,76.78451,6318.37739383696,0,0.12478,0.00003,0.02906,-0.14898
3065,449.53,,40.69,0,0.55,25.534512,76.7838,6351.10967654178,0,0.12478,0.00003,0.02906,-0.14898
3066,447.41,,40.06,0,1.56,25.5339,76.782487,6385.25327457543,0,0.12478,0.00003,0.02906,-0.14898
3067,445.22,,39.21,0,1.35,25.5339,76.782487,6420.66209735837,0,0.12478,0.00003,0.02906,-0.14898
3068,443.15,,38.38,0,0.43,25.533646,76.781686,6454.26060327497,0,0.12478,0.00003,0.02906,-0.14898
3069,441.01,,37.94,0,1.09,25.533363,76.780818,6489.12915801187,0,0.12478,0.00003,0.02906,-0.14898
3070,438.87,,37.15,0,1.68,25.532901,76.779259,6524.13499049417,0,0.12478,0.00003,0.02906,-0.14898
3071,436.63,,37.04,0,0.57,25.532901,76.779259,6560.92498013109,0,0.12478,0.00003,0.02906,-0.14898
3072,434.47,,36.42,0,0.59,25.532628,76.778382,6596.54606772258,0.00028,0.12545,0.00002,0.02661,-0.26638
3073,432.4,,36.17,0,1.73,25.532373,76.777545,6630.81775944899,0.00028,0.12545,0.00002,0.02661,-0.26638
3074,430.24,,35.98,0,1.18,25.532078,76.775874,6666.72145912721,0.00028,0.12545,0.00002,0.02661,-0.26638
3075,428.02,,35.62,0,0.41,25.532078,76.775874,6703.77490275834,0.00028,0.12545,0.00002,0.02661,-0.26638
3076,425.8,,35.17,0,1.12,25.531893,76.774912,6740.98429355446,0.00028,0.12545,0.00002,0.02661,-0.26638
3077,423.7,,34.64,0,1.32,25.531594,76.773185,6776.32722899093,0.00028,0.12545,0.00002,0.02661,-0.26638
3078,421.42,,34.13,0,0.63,25.531594,76.773185,6814.86052511788,0.00028,0.12545,0.00002,0.02661,-0.26638
3079,419.31,,33.58,0,0.58,25.5314,76.772207,6850.67141884707,0.00028,0.12545,0.00002,0.02661,-0.26638
3080,417.13,,33.03,0,1.66,25.531125,76.771232,6887.82393988762,0.00028,0.12545,0.00002,0.02661,-0.26638
3081,414.9,,32.44,0,1.2,25.530704,76.76936,6925.99161477597,0.00028,0.12545,0.00002,0.02661,-0.26638
3082,412.67,,31.93,0,0.44,25.530704,76.76936,6964.32576520408,0.00028,0.12545,0.00002,0.02661,-0.26638
